url_bollettino,data,codice_regione,denominazione_regione,codice_provincia,denominazione_provincia,sigla_provincia,lat,long,nuovi_casi,casi_totali,ospite_recettivo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,1,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,1,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,99,Rimini,RN,44.06090087,12.5656295,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,1,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,1,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,20,Sardegna,90,Sassari,SS,40.72667657,8.559667131,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,20,Sardegna,90,Sassari,SS,40.72667657,8.559667131,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,20,Sardegna,90,Sassari,SS,40.72667657,8.559667131,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,20,Sardegna,111,Sud Sardegna,SU,39.16641462,8.526242676,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,1,1,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,1,1,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,1,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,1,2,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,3,Lombardia,12,Varese,VA,45.81701677,8.822868344,0,2,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,3,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,4,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,5,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,6,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,6,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,0,6,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,1,Piemonte,103,Verbano-Cusio-Ossola,VB,45.9214455,8.55107875299999,0,6,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,1,Piemonte,103,Verbano-Cusio-Ossola,VB,45.9214455,8.55107875299999,0,6,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,6,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,6,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,23,Verona,VR,45.43839046,10.99352685,1,7,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,7,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,7,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,7,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,7,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,7,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,7,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,7,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,3,10,Uccelli
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_19.pdf,2022-10-25T00:00:00Z,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,0,8,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,8,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,16,Bergamo,BG,45.69441368,9.668424528,0,4,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,1,Piemonte,96,Biella,BI,45.5665112,8.054082167,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,1,7,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,15,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,20,Sardegna,92,Cagliari,CA,39.21531192,9.110616306,0,1,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,19,Sicilia,87,Catania,CT,37.50287803,15.08704691,0,1,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,19,Cremona,CR,45.13336675,10.02420865,0,11,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,4,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,19,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,6,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,9,Toscana,46,Lucca,LU,43.84432283,10.50151366,0,1,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,10,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,15,Milano,MI,45.46679409,9.190347404,0,13,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,0,12,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,108,Monza e della Brianza,MB,45.58439043,9.273582472,0,3,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,0,16,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,1,7,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,5,Veneto,28,Padova,PD,45.40692987,11.87608718,1,8,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,10,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,10,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,0,17,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,9,Toscana,47,Pistoia,PT,43.933465,10.91734146,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,1,3,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,3,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,19,Sicilia,81,Trapani,TP,38.01850065,12.51365684,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,2,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,3,Lombardia,12,Varese,VA,45.81701677,8.822868344,0,3,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,5,Veneto,27,Venezia,VE,45.43490485,12.33845213,1,4,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,1,Piemonte,2,Vercelli,VC,45.32398135,8.423234312,0,4,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,5,Veneto,23,Verona,VR,45.43839046,10.99352685,0,4,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_18.pdf,2022-10-25T00:00:00Z,5,Veneto,24,Vicenza,VI,45.547497,11.54597109,0,4,Uomo
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,1,Piemonte,6,Alessandria,AL,44.91297351,8.615401155,0,7,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,1,Piemonte,5,Asti,AT,44.89912921,8.204142547,0,1,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,8,Emilia-Romagna,37,Bologna,BO,44.49436681,11.3417208,0,10,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,3,Lombardia,17,Brescia,BS,45.53993052,10.21910323,0,3,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,3,Lombardia,13,Como,CO,45.8099912,9.085159546,0,1,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,1,Piemonte,4,Cuneo,CN,44.39329625,7.551171632,0,4,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,8,Emilia-Romagna,38,Ferrara,FE,44.83599085,11.61868934,0,15,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,8,Emilia-Romagna,40,Forlì-Cesena,FC,44.22268559,12.04068608,0,1,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,6,Friuli Venezia Giulia,31,Gorizia,GO,45.94149817,13.62212502,0,1,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,3,Lombardia,98,Lodi,LO,45.31440693,9.503720769,0,1,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,3,Lombardia,20,Mantova,MN,45.15726772,10.79277363,0,5,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,3,Lombardia,15,Milano,MI,45.46679409,9.190347404,0,1,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,8,Emilia-Romagna,36,Modena,MO,44.64600009,10.92615487,0,17,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,1,Piemonte,3,Novara,NO,45.44588506,8.621915884,0,4,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,20,Sardegna,91,Nuoro,NU,40.32318834,9.330296393,0,1,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,20,Sardegna,95,Oristano,OR,39.90381075,8.591183151,0,2,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,5,Veneto,28,Padova,PD,45.40692987,11.87608718,0,12,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,8,Emilia-Romagna,34,Parma,PR,44.80107394,10.32834985,0,13,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,3,Lombardia,18,Pavia,PV,45.18509264,9.160157191,0,5,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,8,Emilia-Romagna,33,Piacenza,PC,45.05193462,9.692632596,-1,12,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,9,Toscana,47,Pistoia,PT,43.933465,10.91734146,1,1,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,6,Friuli Venezia Giulia,93,Pordenone,PN,45.95443546,12.66002909,0,2,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,8,Emilia-Romagna,39,Ravenna,RA,44.41722493,12.19913936,1,6,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,8,Emilia-Romagna,35,Reggio nell'Emilia,RE,44.69735289,10.63007973,0,13,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,5,Veneto,29,Rovigo,RO,45.07107289,11.79007,0,30,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,1,Piemonte,1,Torino,TO,45.0732745,7.680687483,0,5,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,5,Veneto,26,Treviso,TV,45.66754571,12.24507363,0,7,Zanzare
https://github.com/fbranda/west-nile/blob/main/2022/bollettini/WN_News_2022_20.pdf,2022-11-01T00:00:00Z,6,Friuli Venezia Giulia,30,Udine,UD,46.06255516,13.2348383,0,3,Zanzare
